Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 13:10:43 AST
This table was created on Saturday, 7 February 2026 13:21:15 AST
--------------------------------------

           Data           Time              E             ES              P              S              
          Point            sec     mole/liter     mole/liter     mole/liter     mole/liter              
              
            725      85.653678   2.800028e-07   7.200072e-07    0.072581586    0.027417694              
            726      85.790822   3.200032e-07   6.800068e-07    0.072682477    0.027316843              
            727      85.928139   2.800028e-07   7.200072e-07    0.072783758    0.027215522              
            728      86.065624   1.800018e-07   8.200082e-07    0.072884829    0.027114351              
            729      86.203277   2.400024e-07   7.600076e-07     0.07298491     0.02701433              
            730      86.340901   2.800028e-07   7.200072e-07    0.073084241    0.026915039              
            731      86.478902   3.200032e-07   6.800068e-07    0.073184082    0.026815238              
            732      86.617092   2.400024e-07   7.600076e-07    0.073284693    0.026714547              
            733      86.755302   2.600026e-07   7.400074e-07    0.073385904    0.026613356              
            734      86.893681   2.800028e-07   7.200072e-07    0.073485575    0.026513705              
            735      87.032132    3.00003e-07    7.00007e-07    0.073584786    0.026414514              
            736       87.17084   3.400034e-07   6.600066e-07    0.073685287    0.026314053              
            737      87.309755   3.200032e-07   6.800068e-07    0.073786178    0.026213142              
            738      87.448683   2.800028e-07   7.200072e-07    0.073886999    0.026112281              
            739       87.58791   2.600026e-07   7.400074e-07     0.07398652     0.02601274              
            740      87.727189    3.00003e-07    7.00007e-07    0.074086071    0.025913229              
            741      87.866749   3.600036e-07   6.400064e-07    0.074185662    0.025813698              
            742      88.006341    3.00003e-07    7.00007e-07    0.074285093    0.025714207              
            743      88.146347   2.800028e-07   7.200072e-07    0.074386674    0.025612606              
            744      88.286302   2.200022e-07   7.800078e-07    0.074487685    0.025511535              
            745      88.426315    3.00003e-07    7.00007e-07    0.074588756    0.025410544              
            746      88.566358    3.00003e-07    7.00007e-07    0.074689497    0.025309803              
            747        88.7067    3.00003e-07    7.00007e-07    0.074790158    0.025209142              
            748      88.847121   2.800028e-07   7.200072e-07    0.074890999    0.025108281              
            749      88.987631   2.800028e-07   7.200072e-07     0.07498924     0.02501004              
            750      89.128313    3.00003e-07    7.00007e-07    0.075088241    0.024911059              
            751      89.269238    3.00003e-07    7.00007e-07    0.075190242    0.024809058              
            752       89.41029   2.800028e-07   7.200072e-07    0.075290513    0.024708767              
            753      89.551608   3.200032e-07   6.800068e-07    0.075390474    0.024608846              
            754      89.693055   2.600026e-07   7.400074e-07    0.075490855    0.024508405              
            755       89.83482   2.600026e-07   7.400074e-07    0.075591906    0.024407354              
            756      89.976641   2.200022e-07   7.800078e-07    0.075690227    0.024308993              
            757      90.118607   3.600036e-07   6.400064e-07    0.075790738    0.024208622              
            758      90.260823   2.600026e-07   7.400074e-07    0.075890949    0.024108311              
            759      90.403331   2.400024e-07   7.600076e-07     0.07599271     0.02400653              
            760      90.545779    3.00003e-07    7.00007e-07    0.076092511    0.023906789              
            761      90.688631   1.800018e-07   8.200082e-07    0.076193592    0.023805588              
            762      90.831498   3.400034e-07   6.600066e-07    0.076293383    0.023705957              
            763      90.974629   2.600026e-07   7.400074e-07    0.076395554    0.023603706              
            764      91.117811   2.800028e-07   7.200072e-07    0.076495695    0.023503585              
            765      91.261201   3.600036e-07   6.400064e-07    0.076596896    0.023402464              
            766      91.404891   2.800028e-07   7.200072e-07    0.076696767    0.023302513              
            767      91.548702   3.200032e-07   6.800068e-07    0.076796518    0.023202802              
            768      91.692733   3.800038e-07   6.200062e-07    0.076896789    0.023102591              
            769      91.836867   3.400034e-07   6.600066e-07     0.07699665     0.02300269              
            770       91.98124   3.600036e-07   6.400064e-07    0.077096951    0.022902409              
            771      92.125839   3.200032e-07   6.800068e-07    0.077198532    0.022800788              
            772      92.270595    3.00003e-07    7.00007e-07    0.077299353    0.022699947              
            773       92.41561   2.800028e-07   7.200072e-07    0.077399444    0.022599836              
            774       92.56075   3.400034e-07   6.600066e-07    0.077498525    0.022500815              
            775       92.70607   3.200032e-07   6.800068e-07    0.077600096    0.022399224              
            776       92.85149   2.400024e-07   7.600076e-07    0.077700177    0.022299063              
            777      92.997308    3.00003e-07    7.00007e-07    0.077801538    0.022197762              
            778       93.14329   2.600026e-07   7.400074e-07    0.077900239    0.022099021              
            779      93.289381   2.400024e-07   7.600076e-07     0.07800029     0.02199895              
            780      93.435578   3.200032e-07   6.800068e-07    0.078100131    0.021899189              
            781      93.582219   2.600026e-07   7.400074e-07    0.078200962    0.021798298              
            782      93.728962   3.200032e-07   6.800068e-07    0.078301293    0.021698027              
            783      93.876052   3.800038e-07   6.200062e-07    0.078401394    0.021597986              
            784      94.023427   3.200032e-07   6.800068e-07    0.078502225    0.021497095              
            785      94.170899   3.800038e-07   6.200062e-07    0.078604156    0.021395224              
            786      94.318396   4.400044e-07   5.600056e-07    0.078704777    0.021294663              
            787      94.466108   3.400034e-07   6.600066e-07    0.078808018    0.021191322              
            788      94.614343   3.400034e-07   6.600066e-07    0.078908599    0.021090741              
            789      94.762628    3.00003e-07    7.00007e-07       0.079009      0.0209903              
            790      94.911098    3.00003e-07    7.00007e-07    0.079109361    0.020889939              
            791      95.060173    4.00004e-07    6.00006e-07    0.079210292    0.020789108              
            792      95.209229   3.600036e-07   6.400064e-07    0.079313323    0.020686037              
            793      95.358583    4.00004e-07    6.00006e-07    0.079413874    0.020585526              
            794      95.507934   2.200022e-07   7.800078e-07    0.079514465    0.020484755              
            795      95.657806   3.200032e-07   6.800068e-07    0.079617156    0.020382164              
            796      95.807774    2.00002e-07    8.00008e-07    0.079715847    0.020283353              
            797      95.958062   3.800038e-07   6.200062e-07    0.079816778    0.020182602              
            798      96.108622   3.200032e-07   6.800068e-07    0.079917839    0.020081481              
            799      96.259677    4.00004e-07    6.00006e-07     0.08001863     0.01998077              
            800      96.410615   4.200042e-07   5.800058e-07    0.080116521    0.019882899              
            801      96.561909   3.400034e-07   6.600066e-07    0.080217682    0.019781658              
            802       96.71334    3.00003e-07    7.00007e-07    0.080318553    0.019680747              
            803      96.865346   3.600036e-07   6.400064e-07    0.080419764    0.019579596              
            804      97.017452   3.200032e-07   6.800068e-07    0.080517955    0.019481365              
            805      97.169926   3.600036e-07   6.400064e-07    0.080617546    0.019381814              
            806      97.322567   3.200032e-07   6.800068e-07    0.080719307    0.019280013              
            807      97.475486   3.200032e-07   6.800068e-07    0.080817548    0.019181772              
            808      97.628709   3.800038e-07   6.200062e-07    0.080918649    0.019080731              
            809      97.782279   3.600036e-07   6.400064e-07     0.08101886      0.0189805              
            810      97.935981   3.400034e-07   6.600066e-07    0.081120071    0.018879269              
            811      98.089958   3.400034e-07   6.600066e-07    0.081220472    0.018778868              
            812      98.244324    3.00003e-07    7.00007e-07    0.081321163    0.018678137              
            813      98.398826   4.400044e-07   5.600056e-07    0.081421894    0.018577546              
            814      98.553806   4.400044e-07   5.600056e-07    0.081521825    0.018477615              
            815      98.709071   2.800028e-07   7.200072e-07    0.081621456    0.018377824              
            816      98.864649   3.600036e-07   6.400064e-07    0.081721107    0.018278253              
            817      99.020339    3.00003e-07    7.00007e-07    0.081821148    0.018178152              
            818      99.176507   2.800028e-07   7.200072e-07    0.081921749    0.018077531              
            819      99.332933   3.800038e-07   6.200062e-07     0.08202163     0.01797775              
            820      99.489726   3.800038e-07   6.200062e-07    0.082121201    0.017878179              
            821      99.646845   4.600046e-07   5.400054e-07    0.082220392    0.017779068              
            822      99.804138   4.200042e-07   5.800058e-07    0.082320943    0.017678477              
            823      99.961697    4.00004e-07    6.00006e-07    0.082422304    0.017577096              
            824      100.11986   3.400034e-07   6.600066e-07    0.082521255    0.017478085              
            825      100.27812   3.600036e-07   6.400064e-07    0.082622556    0.017376804              
            826      100.43689   3.600036e-07   6.400064e-07    0.082723697    0.017275663              
            827      100.59577   3.600036e-07   6.400064e-07    0.082823008    0.017176352              
            828      100.75518    4.00004e-07    6.00006e-07    0.082922059    0.017077341              
            829      100.91485   4.200042e-07   5.800058e-07     0.08302139     0.01697803              
            830      101.07473    4.00004e-07    6.00006e-07    0.083121621    0.016877779              
            831      101.23503    4.00004e-07    6.00006e-07    0.083222452    0.016776948              
            832      101.39581   3.400034e-07   6.600066e-07    0.083322763    0.016676577              
            833      101.55722   3.800038e-07   6.200062e-07    0.083421404    0.016577976              
            834      101.71863   4.400044e-07   5.600056e-07    0.083522395    0.016477045              
            835      101.88036   4.800048e-07   5.200052e-07    0.083622336    0.016377144              
            836      102.04272    4.00004e-07    6.00006e-07    0.083722807    0.016276593              
            837      102.20533   4.200042e-07   5.800058e-07    0.083823508    0.016175912              
            838      102.36833   3.800038e-07   6.200062e-07    0.083924319    0.016075061              
            839      102.53174   4.400044e-07   5.600056e-07     0.08402312     0.01597632              
            840       102.6959   4.800048e-07   5.200052e-07    0.084123351    0.015876129              
            841      102.86017    3.00003e-07    7.00007e-07    0.084225272    0.015774028              
            842      103.02466   4.200042e-07   5.800058e-07    0.084328053    0.015671367              
            843      103.18971   3.600036e-07   6.400064e-07    0.084426654    0.015572706              
            844      103.35513   3.800038e-07   6.200062e-07    0.084525785    0.015473595              
            845      103.52111   4.400044e-07   5.600056e-07    0.084625606    0.015373834              
            846      103.68755   3.800038e-07   6.200062e-07    0.084725817    0.015273563              
            847      103.85416   3.600036e-07   6.400064e-07    0.084824978    0.015174382              
            848      104.02129   3.800038e-07   6.200062e-07    0.084926859    0.015072521              
            849      104.18925   3.400034e-07   6.600066e-07     0.08502673     0.01497261              
            850      104.35723   4.400044e-07   5.600056e-07    0.085127411    0.014872029              
            851      104.52571   4.600046e-07   5.400054e-07    0.085228012    0.014771448              
            852      104.69478   4.800048e-07   5.200052e-07    0.085326443    0.014673037              
            853      104.86446   4.800048e-07   5.200052e-07    0.085426824    0.014572656              
            854      105.03458   3.800038e-07   6.200062e-07    0.085526355    0.014473025              
            855      105.20499    4.00004e-07    6.00006e-07    0.085626426    0.014372974              
            856      105.37597   4.400044e-07   5.600056e-07    0.085726107    0.014273333              
            857      105.54726   4.200042e-07   5.800058e-07    0.085825708    0.014173712              
            858      105.71928   3.600036e-07   6.400064e-07    0.085926789    0.014072571              
            859      105.89169    4.00004e-07    6.00006e-07     0.08602611     0.01397329              
            860      106.06464   4.800048e-07   5.200052e-07    0.086127571    0.013871909              
            861      106.23807   4.400044e-07   5.600056e-07    0.086227222    0.013772218              
            862      106.41198    4.00004e-07    6.00006e-07    0.086327883    0.013671517              
            863       106.5865   4.200042e-07   5.800058e-07    0.086429454    0.013569966              
            864      106.76158   4.400044e-07   5.600056e-07    0.086529665    0.013469775              
            865      106.93719   4.200042e-07   5.800058e-07    0.086628696    0.013370724              
            866      107.11356   5.200052e-07   4.800048e-07    0.086728577    0.013270943              
            867      107.29019   4.200042e-07   5.800058e-07    0.086828388    0.013171032              
            868      107.46743   4.200042e-07   5.800058e-07    0.086928869    0.013070551              
            869      107.64545   4.200042e-07   5.800058e-07     0.08703185     0.01296757              
            870      107.82393   4.600046e-07   5.400054e-07    0.087130301    0.012869159              
            871      108.00316    4.00004e-07    6.00006e-07    0.087228972    0.012770428              
            872      108.18301   5.200052e-07   4.800048e-07    0.087331243    0.012668277              
            873      108.36351    5.00005e-07    5.00005e-07    0.087431774    0.012567726              
            874      108.54483    4.00004e-07    6.00006e-07    0.087532225    0.012467175              
            875      108.72674   4.400044e-07   5.600056e-07    0.087633986    0.012365454              
            876       108.9091   4.600046e-07   5.400054e-07    0.087734517    0.012264943              
            877       109.0922   5.200052e-07   4.800048e-07    0.087833898    0.012165622              
            878      109.27605   5.200052e-07   4.800048e-07    0.087933459    0.012066061              
            879      109.46059   4.600046e-07   5.400054e-07     0.08803525     0.01196421              
            880      109.64581   4.400044e-07   5.600056e-07    0.088137211    0.011862229              
            881      109.83183    4.00004e-07    6.00006e-07    0.088238372    0.011761028              
            882      110.01841   5.200052e-07   4.800048e-07    0.088336993    0.011662527              
            883      110.20603   4.400044e-07   5.600056e-07    0.088437374    0.011562066              
            884      110.39422   4.800048e-07   5.200052e-07    0.088538195    0.011461285              
            885      110.58326   4.800048e-07   5.200052e-07    0.088640096    0.011359384              
            886      110.77298   5.200052e-07   4.800048e-07    0.088740027    0.011259493              
            887      110.96354   4.800048e-07   5.200052e-07    0.088839878    0.011159602              
            888      111.15507   4.600046e-07   5.400054e-07    0.088940059    0.011059401              
            889      111.34723   5.600056e-07   4.400044e-07     0.08904082     0.01095874              
            890      111.54018    4.00004e-07    6.00006e-07    0.089140891    0.010858509              
            891      111.73394   4.800048e-07   5.200052e-07    0.089240782    0.010758698              
            892      111.92894   3.800038e-07   6.200062e-07    0.089338333    0.010661047              
            893       112.1246   4.600046e-07   5.400054e-07    0.089439824    0.010559636              
            894      112.32117   5.400054e-07   4.600046e-07    0.089540065    0.010459475              
            895      112.51871   5.200052e-07   4.800048e-07    0.089640026    0.010359494              
            896       112.7172   4.800048e-07   5.200052e-07    0.089739637    0.010259843              
            897       112.9168   4.800048e-07   5.200052e-07    0.089841758    0.010157722              
            898      113.11712   4.600046e-07   5.400054e-07    0.089942269    0.010057191              
            899      113.31855    5.00005e-07    5.00005e-07     0.09004062   0.0099588796              
            900      113.52105    4.00004e-07    6.00006e-07    0.090141711   0.0098576886              
            901      113.72442   5.200052e-07   4.800048e-07    0.090242002   0.0097575176              
            902      113.92895   4.800048e-07   5.200052e-07    0.090342723   0.0096567566              
            903       114.1348   5.200052e-07   4.800048e-07    0.090441284   0.0095582356              
            904      114.34163   4.800048e-07   5.200052e-07    0.090541035   0.0094584446              
            905       114.5495    5.00005e-07    5.00005e-07    0.090641476   0.0093580236              
            906      114.75867    5.00005e-07    5.00005e-07    0.090741357   0.0092581426              
            907      114.96902    6.00006e-07    4.00004e-07    0.090840788   0.0091588116              
            908      115.18068    5.00005e-07    5.00005e-07    0.090939809   0.0090596906              
            909      115.39307    6.00006e-07    4.00004e-07     0.09104076   0.0089588396              
            910      115.60708   5.600056e-07   4.400044e-07    0.091141341   0.0088582186              
            911      115.82246   5.400054e-07   4.600046e-07    0.091242772   0.0087567676              
            912      116.03914   5.200052e-07   4.800048e-07    0.091342363   0.0086571566              
            913      116.25712   5.200052e-07   4.800048e-07    0.091443724   0.0085557956              
            914      116.47647   5.200052e-07   4.800048e-07    0.091544185   0.0084553346              
            915      116.69767    5.00005e-07    5.00005e-07    0.091643466   0.0083560336              
            916      116.91975   5.600056e-07   4.400044e-07    0.091743547   0.0082560126              
            917      117.14353   6.200062e-07   3.800038e-07    0.091841598   0.0081580216              
            918      117.36861   6.400064e-07   3.600036e-07    0.091943079   0.0080565606              
            919      117.59541    6.00006e-07    4.00004e-07     0.09204338   0.0079562196              
            920      117.82388   5.800058e-07   4.200042e-07    0.092142291   0.0078572886              
            921      118.05371   5.600056e-07   4.400044e-07    0.092242492   0.0077570676              
            922      118.28545    6.00006e-07    4.00004e-07    0.092341543   0.0076580566              
            923      118.51873   6.200062e-07   3.800038e-07    0.092442874   0.0075567456              
            924      118.75388   5.800058e-07   4.200042e-07    0.092542895   0.0074566846              
            925      118.99101   5.600056e-07   4.400044e-07    0.092642876   0.0073566836              
            926      119.22989   4.800048e-07   5.200052e-07    0.092742467   0.0072570126              
            927      119.47046   5.400054e-07   4.600046e-07    0.092842628   0.0071569116              
            928      119.71316   5.400054e-07   4.600046e-07    0.092944219   0.0070553206              
            929       119.9577   6.400064e-07   3.600036e-07     0.09304436   0.0069552796              
            930      120.20413   5.200052e-07   4.800048e-07    0.093144691   0.0068548285              
            931       120.4531   5.200052e-07   4.800048e-07    0.093247132   0.0067523875              
            932      120.70445   5.800058e-07   4.200042e-07    0.093346143   0.0066534365              
            933      120.95763    6.00006e-07    4.00004e-07    0.093443174   0.0065564256              
            934      121.21307    5.00005e-07    5.00005e-07    0.093542595   0.0064569046              
            935      121.47089   5.200052e-07   4.800048e-07    0.093644286   0.0063552336              
            936      121.73136   5.400054e-07   4.600046e-07    0.093744177   0.0062553626              
            937      121.99439   6.400064e-07   3.600036e-07    0.093844298   0.0061553416              
            938      122.26067   6.400064e-07   3.600036e-07    0.093943929   0.0060557106              
            939      122.52977   6.400064e-07   3.600036e-07     0.09404268   0.0059569596              
            940      122.80151   7.200072e-07   2.800028e-07    0.094142101   0.0058576186              
            941      123.07631   6.800068e-07   3.200032e-07    0.094241402   0.0057582776              
            942      123.35399    6.00006e-07    4.00004e-07    0.094342533   0.0056570666              
            943      123.63486   7.200072e-07   2.800028e-07    0.094442124   0.0055575956              
            944      123.91888    7.00007e-07    3.00003e-07    0.094543435   0.0054562646              
            945       124.2067    6.00006e-07    4.00004e-07    0.094645236   0.0053543635              
            946        124.498   6.600066e-07   3.400034e-07    0.094745547   0.0052541125              
            947      124.79305   7.400074e-07   2.600026e-07    0.094845918   0.0051538215              
            948      125.09172   7.200072e-07   2.800028e-07    0.094946829   0.0050528905              
            949      125.39431    6.00006e-07    4.00004e-07     0.09504554   0.0049540595              
            950      125.70079    7.00007e-07    3.00003e-07    0.095145731   0.0048539685              
            951      126.01198   6.400064e-07   3.600036e-07    0.095244142   0.0047554976              
            952      126.32726   7.400074e-07   2.600026e-07    0.095344703   0.0046550365              
            953      126.64744   6.600066e-07   3.400034e-07    0.095444844   0.0045548155              
            954      126.97246    7.00007e-07    3.00003e-07    0.095545485   0.0044542145              
            955      127.30235   7.600076e-07   2.400024e-07    0.095645626   0.0043541335              
            956      127.63774   7.200072e-07   2.800028e-07    0.095745107   0.0042546125              
            957      127.97907   7.400074e-07   2.600026e-07    0.095844298   0.0041554416              
            958      128.32572   7.400074e-07   2.600026e-07    0.095943889   0.0040558506              
            959      128.67847    7.00007e-07    3.00003e-07     0.09604311   0.0039565896              
            960      129.03817   7.400074e-07   2.600026e-07    0.096142701   0.0038570386              
            961      129.40454    7.00007e-07    3.00003e-07    0.096242532   0.0037571676              
            962      129.77836   7.400074e-07   2.600026e-07    0.096341123   0.0036586166              
            963      130.15919   6.800068e-07   3.200032e-07    0.096440074   0.0035596056              
            964      130.54796   8.200082e-07   1.800018e-07    0.096539775   0.0034600446              
            965      130.94532   7.800078e-07   2.200022e-07    0.096639776   0.0033600036              
            966      131.35166   7.600076e-07   2.400024e-07    0.096740637   0.0032591226              
            967      131.76783   7.200072e-07   2.800028e-07    0.096841568   0.0031581516              
            968      132.19344   7.800078e-07   2.200022e-07    0.096944349   0.0030554306              
            969      132.63091    8.00008e-07    2.00002e-07     0.09704521   0.0029545895              
            970      133.08012   8.200082e-07   1.800018e-07    0.097146201   0.0028536185              
            971      133.54174   7.200072e-07   2.800028e-07    0.097246632   0.0027530875              
            972      134.01683   7.200072e-07   2.800028e-07    0.097346983   0.0026527365              
            973       134.5066   7.600076e-07   2.400024e-07    0.097446924   0.0025528355              
            974      135.01217   8.400084e-07   1.600016e-07    0.097546685   0.0024531545              
            975      135.53405   8.400084e-07   1.600016e-07    0.097646876   0.0023529635              
            976      136.07415   8.800088e-07   1.200012e-07    0.097748587   0.0022512925              
            977      136.63429   8.600086e-07   1.400014e-07    0.097850188   0.0021496715              
            978      137.21643   7.400074e-07   2.600026e-07    0.097950769   0.0020489705              
            979      137.82306   8.200082e-07   1.800018e-07     0.09804965   0.0019501695              
            980      138.45594    9.00009e-07    1.00001e-07    0.098149171   0.0018507285              
            981      139.11943   8.800088e-07   1.200012e-07    0.098249472   0.0017504075              
            982      139.81578   8.400084e-07   1.600016e-07    0.098349003   0.0016508365              
            983      140.54919    9.00009e-07    1.00001e-07    0.098447924   0.0015519755              
            984      141.32218    9.00009e-07    1.00001e-07    0.098546435   0.0014534645              
            985      142.14459   9.200092e-07    8.00008e-08    0.098646996   0.0013529235              
            986      143.02155   8.800088e-07   1.200012e-07    0.098746587   0.0012532925              
            987      143.96476    9.00009e-07    1.00001e-07    0.098847208   0.0011526915              
            988      144.98356   9.600096e-07    4.00004e-08    0.098947929   0.0010520305              
            989      146.09518   8.800088e-07   1.200012e-07     0.09904838  0.00095149951              
            990      147.31975   9.400094e-07    6.00006e-08    0.099147221  0.00085271853              
            991      148.68139   9.400094e-07    6.00006e-08    0.099247222  0.00075271753              
            992      150.22911   9.400094e-07    6.00006e-08    0.099348033  0.00065190652              
            993      152.01602   9.800098e-07    2.00002e-08    0.099448734  0.00055124551              
            994      154.14228   9.600096e-07    4.00004e-08    0.099548775  0.00045118451              
            995      156.78085   9.400094e-07    6.00006e-08    0.099650036   0.0003499035              
            996      160.28019   9.400094e-07    6.00006e-08    0.099748837  0.00025110251              
            997      165.52259   9.800098e-07    2.00002e-08    0.099848908  0.00015107151              
            998      176.67056    1.00001e-06              0    0.099949429  5.0570506e-05              
            999      200.00039   9.900099e-07    1.00001e-08     0.09999516  4.8300483e-06              
--------------------------------------              
              
