Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 15:16:09 AST
This table was created on Saturday, 7 February 2026 15:16:24 AST
--------------------------------------

           Data           Time              E             ES              P              S              
          Point            sec     mole/liter     mole/liter     mole/liter     mole/liter              
              
            424      53.561005    1.00001e-06              0    0.047457475    0.052542525              
            425      53.692084    1.00001e-06              0    0.047585476    0.052414524              
            426      53.825276    1.00001e-06              0    0.047683477    0.052316523              
            427      53.958295    1.00001e-06              0    0.047791478    0.052208522              
            428      54.090943    1.00001e-06              0    0.047891479    0.052108521              
            429      54.224341    1.00001e-06              0     0.04798048     0.05201952              
            430       54.35902    1.00001e-06              0    0.048094481    0.051905519              
            431      54.492671    1.00001e-06              0    0.048209482    0.051790518              
            432      54.626069    1.00001e-06              0    0.048312483    0.051687517              
            433      54.760081    1.00001e-06              0    0.048428484    0.051571516              
            434      54.894972    1.00001e-06              0    0.048548485    0.051451515              
            435      55.025554    1.00001e-06              0    0.048671487    0.051328513              
            436      55.158888    1.00001e-06              0    0.048776488    0.051223512              
            437      55.291772    1.00001e-06              0    0.048872489    0.051127511              
            438       55.42418    1.00001e-06              0     0.04897949     0.05102051              
            439      55.557292    1.00001e-06              0    0.049085491    0.050914509              
            440      55.689873    1.00001e-06              0    0.049200492    0.050799508              
            441      55.823457    1.00001e-06              0    0.049307493    0.050692507              
            442      55.956919    1.00001e-06              0    0.049413494    0.050586506              
            443      56.088776    1.00001e-06              0    0.049528495    0.050471505              
            444      56.223797    1.00001e-06              0    0.049641496    0.050358504              
            445       56.35553    1.00001e-06              0    0.049758498    0.050241502              
            446      56.488537    1.00001e-06              0    0.049865499    0.050134501              
            447      56.622394    1.00001e-06              0      0.0499775      0.0500225              
            448      56.757358    1.00001e-06              0    0.050073501    0.049926499              
            449      56.892032    1.00001e-06              0    0.050179502    0.049820498              
            450      57.025117    1.00001e-06              0    0.050289503    0.049710497              
            451      57.158269    1.00001e-06              0    0.050392504    0.049607496              
            452      57.292028    1.00001e-06              0    0.050499505    0.049500495              
            453      57.425232    1.00001e-06              0    0.050607506    0.049392494              
            454       57.55902    1.00001e-06              0    0.050719507    0.049280493              
            455      57.694327    1.00001e-06              0    0.050818508    0.049181492              
            456      57.829879    1.00001e-06              0    0.050921509    0.049078491              
            457      57.964001    1.00001e-06              0     0.05103351     0.04896649              
            458      58.099522    1.00001e-06              0    0.051148511    0.048851489              
            459       58.23546    1.00001e-06              0    0.051260513    0.048739487              
            460      58.371134    1.00001e-06              0    0.051375514    0.048624486              
            461      58.506572    1.00001e-06              0    0.051487515    0.048512485              
            462      58.641304    1.00001e-06              0    0.051580516    0.048419484              
            463      58.776066    1.00001e-06              0    0.051706517    0.048293483              
            464       58.91122    1.00001e-06              0    0.051801518    0.048198482              
            465      59.044715    1.00001e-06              0    0.051930519    0.048069481              
            466      59.179874    1.00001e-06              0     0.05203652     0.04796348              
            467      59.312985    1.00001e-06              0    0.052155522    0.047844478              
            468      59.449312    1.00001e-06              0    0.052260523    0.047739477              
            469      59.583916    1.00001e-06              0    0.052367524    0.047632476              
            470      59.717526    1.00001e-06              0    0.052467525    0.047532475              
            471      59.853865    1.00001e-06              0    0.052598526    0.047401474              
            472      59.988254    1.00001e-06              0    0.052703527    0.047296473              
            473      60.122432    1.00001e-06              0    0.052808528    0.047191472              
            474      60.257381    1.00001e-06              0    0.052939529    0.047060471              
            475      60.392578    1.00001e-06              0    0.053054531    0.046945469              
            476      60.528329    1.00001e-06              0    0.053163532    0.046836468              
            477      60.662354    1.00001e-06              0    0.053278533    0.046721467              
            478      60.797782    1.00001e-06              0    0.053377534    0.046622466              
            479      60.934118    1.00001e-06              0    0.053489535    0.046510465              
            480      61.070043    1.00001e-06              0    0.053602536    0.046397464              
            481      61.204364    1.00001e-06              0    0.053719537    0.046280463              
            482      61.339467    1.00001e-06              0    0.053824538    0.046175462              
            483      61.477127    1.00001e-06              0    0.053941539    0.046058461              
            484      61.613101    1.00001e-06              0    0.054054541    0.045945459              
            485      61.748602    1.00001e-06              0    0.054168542    0.045831458              
            486      61.883649    1.00001e-06              0    0.054286543    0.045713457              
            487      62.020079    1.00001e-06              0    0.054414544    0.045585456              
            488      62.155925    1.00001e-06              0    0.054526545    0.045473455              
            489      62.292325    1.00001e-06              0    0.054657547    0.045342453              
            490      62.429329    1.00001e-06              0    0.054769548    0.045230452              
            491      62.564462    1.00001e-06              0    0.054889549    0.045110451              
            492      62.702716    1.00001e-06              0     0.05501055     0.04498945              
            493      62.841068    1.00001e-06              0    0.055134551    0.044865449              
            494      62.975721    1.00001e-06              0    0.055238552    0.044761448              
            495      63.113506    1.00001e-06              0    0.055351554    0.044648446              
            496      63.250769    1.00001e-06              0    0.055459555    0.044540445              
            497      63.386599    1.00001e-06              0    0.055579556    0.044420444              
            498      63.524084    1.00001e-06              0    0.055700557    0.044299443              
            499      63.662278    1.00001e-06              0    0.055831558    0.044168442              
            500      63.800155    1.00001e-06              0    0.055939559    0.044060441              
            501      63.938161    1.00001e-06              0     0.05604256     0.04395744              
            502      64.075195    1.00001e-06              0    0.056156562    0.043843438              
            503      64.212784    1.00001e-06              0    0.056268563    0.043731437              
            504      64.350933    1.00001e-06              0    0.056372564    0.043627436              
            505      64.487718    1.00001e-06              0    0.056473565    0.043526435              
            506      64.624457    1.00001e-06              0    0.056571566    0.043428434              
            507      64.760635    1.00001e-06              0    0.056692567    0.043307433              
            508      64.899513    1.00001e-06              0    0.056798568    0.043201432              
            509      65.036951    1.00001e-06              0    0.056915569    0.043084431              
            510      65.175974    1.00001e-06              0     0.05703457     0.04296543              
            511      65.314505    1.00001e-06              0    0.057169572    0.042830428              
            512      65.450022    1.00001e-06              0    0.057265573    0.042734427              
            513      65.585903    1.00001e-06              0    0.057381574    0.042618426              
            514      65.724904    1.00001e-06              0    0.057493575    0.042506425              
            515      65.863785    1.00001e-06              0    0.057597576    0.042402424              
            516      66.002569    1.00001e-06              0    0.057715577    0.042284423              
            517      66.139779    1.00001e-06              0    0.057810578    0.042189422              
            518      66.278981    1.00001e-06              0    0.057926579    0.042073421              
            519      66.416366    1.00001e-06              0     0.05804358     0.04195642              
            520       66.55537    1.00001e-06              0    0.058157582    0.041842418              
            521      66.694867    1.00001e-06              0    0.058256583    0.041743417              
            522       66.83146    1.00001e-06              0    0.058378584    0.041621416              
            523      66.970764    1.00001e-06              0    0.058497585    0.041502415              
            524      67.109758    1.00001e-06              0    0.058616586    0.041383414              
            525      67.247833    1.00001e-06              0    0.058741587    0.041258413              
            526      67.386465    1.00001e-06              0    0.058837588    0.041162412              
            527      67.525125    1.00001e-06              0    0.058941589    0.041058411              
            528      67.664806    1.00001e-06              0    0.059053591    0.040946409              
            529       67.80276    1.00001e-06              0    0.059158592    0.040841408              
            530      67.943151    1.00001e-06              0    0.059259593    0.040740407              
            531      68.082955    1.00001e-06              0    0.059352594    0.040647406              
            532      68.223526    1.00001e-06              0    0.059475595    0.040524405              
            533      68.363223    1.00001e-06              0    0.059578596    0.040421404              
            534      68.500908    1.00001e-06              0    0.059682597    0.040317403              
            535      68.640184    1.00001e-06              0    0.059779598    0.040220402              
            536       68.78119    1.00001e-06              0    0.059909599    0.040090401              
            537      68.923401    1.00001e-06              0      0.0600126      0.0399874              
            538      69.062978    1.00001e-06              0    0.060118601    0.039881399              
            539      69.203221    1.00001e-06              0    0.060233602    0.039766398              
            540       69.34161    1.00001e-06              0    0.060358604    0.039641396              
            541       69.48197    1.00001e-06              0    0.060458605    0.039541395              
            542      69.622467    1.00001e-06              0    0.060570606    0.039429394              
            543      69.765269    1.00001e-06              0    0.060689607    0.039310393              
            544      69.904049    1.00001e-06              0    0.060817608    0.039182392              
            545      70.045681    1.00001e-06              0     0.06095761     0.03904239              
            546      70.185469    1.00001e-06              0    0.061055611    0.038944389              
            547      70.326473    1.00001e-06              0    0.061169612    0.038830388              
            548      70.467072    1.00001e-06              0    0.061280613    0.038719387              
            549      70.607961    1.00001e-06              0    0.061405614    0.038594386              
            550       70.74858    1.00001e-06              0    0.061540615    0.038459385              
            551      70.887818    1.00001e-06              0    0.061634616    0.038365384              
            552      71.029547    1.00001e-06              0    0.061737617    0.038262383              
            553       71.17194    1.00001e-06              0    0.061839618    0.038160382              
            554      71.312266    1.00001e-06              0     0.06196462     0.03803538              
            555      71.452803    1.00001e-06              0    0.062076621    0.037923379              
            556      71.594195    1.00001e-06              0    0.062189622    0.037810378              
            557      71.735161    1.00001e-06              0    0.062279623    0.037720377              
            558      71.878404    1.00001e-06              0    0.062391624    0.037608376              
            559      72.018663    1.00001e-06              0    0.062468625    0.037531375              
            560       72.15847    1.00001e-06              0    0.062573626    0.037426374              
            561      72.299391    1.00001e-06              0    0.062690627    0.037309373              
            562      72.441181    1.00001e-06              0    0.062797628    0.037202372              
            563      72.581879    1.00001e-06              0    0.062911629    0.037088371              
            564      72.723397    1.00001e-06              0     0.06301763     0.03698237              
            565      72.865055    1.00001e-06              0    0.063131631    0.036868369              
            566       73.00855    1.00001e-06              0    0.063252633    0.036747367              
            567        73.1511    1.00001e-06              0    0.063375634    0.036624366              
            568      73.294285    1.00001e-06              0    0.063476635    0.036523365              
            569       73.43461    1.00001e-06              0    0.063600636    0.036399364              
            570      73.577434    1.00001e-06              0    0.063703637    0.036296363              
            571       73.72006    1.00001e-06              0    0.063817638    0.036182362              
            572       73.86461    1.00001e-06              0    0.063927639    0.036072361              
            573       74.00609    1.00001e-06              0     0.06403864     0.03596136              
            574      74.148661    1.00001e-06              0    0.064148641    0.035851359              
            575      74.292024    1.00001e-06              0    0.064256643    0.035743357              
            576      74.434768    1.00001e-06              0    0.064345643    0.035654357              
            577      74.578847    1.00001e-06              0    0.064459645    0.035540355              
            578      74.721643    1.00001e-06              0    0.064543645    0.035456355              
            579      74.866395    1.00001e-06              0    0.064638646    0.035361354              
            580       75.01235    1.00001e-06              0    0.064756648    0.035243352              
            581       75.15525    1.00001e-06              0    0.064861649    0.035138351              
            582      75.300027    1.00001e-06              0     0.06497065     0.03502935              
            583      75.443883    1.00001e-06              0    0.065090651    0.034909349              
            584      75.587988    1.00001e-06              0    0.065188652    0.034811348              
            585      75.731976    1.00001e-06              0    0.065303653    0.034696347              
            586      75.876713    1.00001e-06              0    0.065398654    0.034601346              
            587      76.019251    1.00001e-06              0    0.065498655    0.034501345              
            588      76.163202    1.00001e-06              0    0.065592656    0.034407344              
            589      76.305888    1.00001e-06              0    0.065708657    0.034291343              
            590      76.448341    1.00001e-06              0    0.065828658    0.034171342              
            591      76.591968    1.00001e-06              0    0.065923659    0.034076341              
            592      76.738734    1.00001e-06              0     0.06604566     0.03395434              
            593      76.883582    1.00001e-06              0    0.066171662    0.033828338              
            594      77.029317    1.00001e-06              0    0.066289663    0.033710337              
            595      77.174391    1.00001e-06              0    0.066414664    0.033585336              
            596       77.31796    1.00001e-06              0    0.066519665    0.033480335              
            597      77.463713    1.00001e-06              0    0.066631666    0.033368334              
            598      77.608366    1.00001e-06              0    0.066764668    0.033235332              
            599      77.755218    1.00001e-06              0    0.066881669    0.033118331              
            600      77.898905    1.00001e-06              0     0.06696967     0.03303033              
            601      78.047229    1.00001e-06              0    0.067084671    0.032915329              
            602      78.195012    1.00001e-06              0    0.067192672    0.032807328              
            603      78.342053    1.00001e-06              0    0.067301673    0.032698327              
            604      78.487477    1.00001e-06              0    0.067425674    0.032574326              
            605      78.633616    1.00001e-06              0    0.067545675    0.032454325              
            606      78.779027    1.00001e-06              0    0.067650677    0.032349323              
            607      78.926494    1.00001e-06              0    0.067763678    0.032236322              
            608      79.073014    1.00001e-06              0    0.067867679    0.032132321              
            609       79.21959    1.00001e-06              0     0.06797268     0.03202732              
            610      79.366704    1.00001e-06              0    0.068077681    0.031922319              
            611         79.515    1.00001e-06              0    0.068177682    0.031822318              
            612      79.659717    1.00001e-06              0    0.068299683    0.031700317              
            613      79.807186    1.00001e-06              0    0.068415684    0.031584316              
            614      79.953799    1.00001e-06              0    0.068546685    0.031453315              
            615      80.100599    1.00001e-06              0    0.068651687    0.031348313              
            616      80.246262    1.00001e-06              0    0.068755688    0.031244312              
            617      80.394396    1.00001e-06              0    0.068856689    0.031143311              
            618      80.542115    1.00001e-06              0     0.06897669     0.03102331              
            619      80.689546    1.00001e-06              0    0.069083691    0.030916309              
            620      80.838094    1.00001e-06              0    0.069209692    0.030790308              
            621       80.98387    1.00001e-06              0    0.069326693    0.030673307              
            622      81.131072    1.00001e-06              0    0.069442694    0.030557306              
            623      81.279302    1.00001e-06              0    0.069558696    0.030441304              
            624      81.429437    1.00001e-06              0    0.069672697    0.030327303              
            625      81.579024    1.00001e-06              0    0.069796698    0.030203302              
            626      81.728182    1.00001e-06              0    0.069918699    0.030081301              
            627      81.875128    1.00001e-06              0      0.0700357      0.0299643              
            628      82.022584    1.00001e-06              0    0.070137701    0.029862299              
            629      82.170167    1.00001e-06              0    0.070237702    0.029762298              
            630       82.32033    1.00001e-06              0    0.070369704    0.029630296              
            631      82.468497    1.00001e-06              0    0.070489705    0.029510295              
            632      82.617994    1.00001e-06              0    0.070596706    0.029403294              
            633      82.766492    1.00001e-06              0    0.070695707    0.029304293              
            634      82.917132    1.00001e-06              0    0.070814708    0.029185292              
            635      83.066078    1.00001e-06              0    0.070938709    0.029061291              
            636      83.216234    1.00001e-06              0    0.071069711    0.028930289              
            637      83.367964    1.00001e-06              0    0.071180712    0.028819288              
            638      83.518257    1.00001e-06              0    0.071300713    0.028699287              
            639      83.669126    1.00001e-06              0    0.071404714    0.028595286              
            640      83.819638    1.00001e-06              0    0.071521715    0.028478285              
            641      83.972037    1.00001e-06              0    0.071665717    0.028334283              
            642      84.121719    1.00001e-06              0    0.071767718    0.028232282              
            643      84.271389    1.00001e-06              0    0.071889719    0.028110281              
            644      84.422185    1.00001e-06              0     0.07201172     0.02798828              
            645      84.574271    1.00001e-06              0    0.072131721    0.027868279              
            646      84.725532    1.00001e-06              0    0.072255723    0.027744277              
            647       84.87516    1.00001e-06              0    0.072359724    0.027640276              
            648       85.02601    1.00001e-06              0    0.072490725    0.027509275              
            649      85.176871    1.00001e-06              0    0.072621726    0.027378274              
            650      85.329778    1.00001e-06              0    0.072746727    0.027253273              
            651      85.482028    1.00001e-06              0    0.072844728    0.027155272              
            652      85.634836    1.00001e-06              0     0.07296173     0.02703827              
            653      85.787879    1.00001e-06              0    0.073062731    0.026937269              
            654      85.939567    1.00001e-06              0    0.073182732    0.026817268              
            655      86.092921    1.00001e-06              0    0.073287733    0.026712267              
            656      86.246117    1.00001e-06              0    0.073394734    0.026605266              
            657      86.398652    1.00001e-06              0    0.073491735    0.026508265              
            658      86.550704    1.00001e-06              0    0.073593736    0.026406264              
            659      86.703572    1.00001e-06              0    0.073693737    0.026306263              
            660       86.85839    1.00001e-06              0    0.073807738    0.026192262              
            661      87.013625    1.00001e-06              0    0.073920739    0.026079261              
            662      87.166718    1.00001e-06              0     0.07401774     0.02598226              
            663       87.32177    1.00001e-06              0    0.074139741    0.025860259              
            664      87.475702    1.00001e-06              0    0.074246742    0.025753258              
            665      87.628088    1.00001e-06              0    0.074344743    0.025655257              
            666      87.781988    1.00001e-06              0    0.074457745    0.025542255              
            667      87.938378    1.00001e-06              0    0.074565746    0.025434254              
            668       88.09278    1.00001e-06              0    0.074665747    0.025334253              
            669      88.249144    1.00001e-06              0    0.074766748    0.025233252              
            670      88.404537    1.00001e-06              0    0.074890749    0.025109251              
            671      88.560778    1.00001e-06              0     0.07500575     0.02499425              
            672      88.716174    1.00001e-06              0    0.075113751    0.024886249              
            673      88.873608    1.00001e-06              0    0.075217752    0.024782248              
            674      89.030045    1.00001e-06              0    0.075339753    0.024660247              
            675      89.185777    1.00001e-06              0    0.075460755    0.024539245              
            676      89.343679    1.00001e-06              0    0.075581756    0.024418244              
            677      89.501352    1.00001e-06              0    0.075683757    0.024316243              
            678      89.657585    1.00001e-06              0    0.075788758    0.024211242              
            679       89.81579    1.00001e-06              0    0.075874759    0.024125241              
            680      89.973356    1.00001e-06              0     0.07596076     0.02403924              
            681      90.129732    1.00001e-06              0    0.076077761    0.023922239              
            682      90.289722    1.00001e-06              0    0.076167762    0.023832238              
            683      90.449341    1.00001e-06              0    0.076288763    0.023711237              
            684      90.608631    1.00001e-06              0    0.076416764    0.023583236              
            685      90.767157    1.00001e-06              0    0.076508765    0.023491235              
            686      90.927496    1.00001e-06              0    0.076630766    0.023369234              
            687      91.086957    1.00001e-06              0    0.076738767    0.023261233              
            688      91.246048    1.00001e-06              0    0.076841768    0.023158232              
            689      91.407017    1.00001e-06              0     0.07696177     0.02303823              
            690      91.567371    1.00001e-06              0    0.077077771    0.022922229              
            691      91.727685    1.00001e-06              0    0.077208772    0.022791228              
            692      91.887379    1.00001e-06              0    0.077300773    0.022699227              
            693      92.048479    1.00001e-06              0    0.077421774    0.022578226              
            694      92.210245    1.00001e-06              0    0.077531775    0.022468225              
            695      92.370721    1.00001e-06              0    0.077618776    0.022381224              
            696      92.532837    1.00001e-06              0    0.077719777    0.022280223              
            697       92.69607    1.00001e-06              0    0.077828778    0.022171222              
            698      92.858334    1.00001e-06              0    0.077933779    0.022066221              
            699        93.0211    1.00001e-06              0    0.078053781    0.021946219              
            700      93.184873    1.00001e-06              0    0.078150782    0.021849218              
            701      93.348537    1.00001e-06              0    0.078261783    0.021738217              
            702      93.510377    1.00001e-06              0    0.078373784    0.021626216              
            703      93.674562    1.00001e-06              0    0.078486785    0.021513215              
            704      93.839029    1.00001e-06              0    0.078589786    0.021410214              
            705      94.004027    1.00001e-06              0    0.078700787    0.021299213              
            706      94.166951    1.00001e-06              0    0.078816788    0.021183212              
            707      94.332232    1.00001e-06              0    0.078924789    0.021075211              
            708      94.496585    1.00001e-06              0     0.07903679     0.02096321              
            709      94.662532    1.00001e-06              0    0.079131791    0.020868209              
            710      94.827712    1.00001e-06              0    0.079222792    0.020777208              
            711      94.995026    1.00001e-06              0    0.079332793    0.020667207              
            712       95.16151    1.00001e-06              0    0.079438794    0.020561206              
            713      95.330897    1.00001e-06              0    0.079588796    0.020411204              
            714      95.497705    1.00001e-06              0    0.079723797    0.020276203              
            715      95.666629    1.00001e-06              0    0.079840798    0.020159202              
            716      95.832356    1.00001e-06              0      0.0799618      0.0200382              
            717      96.001146    1.00001e-06              0    0.080078801    0.019921199              
            718      96.167691    1.00001e-06              0    0.080183802    0.019816198              
            719      96.334939    1.00001e-06              0    0.080287803    0.019712197              
            720      96.503321    1.00001e-06              0    0.080409804    0.019590196              
            721      96.672441    1.00001e-06              0    0.080515805    0.019484195              
            722      96.842976    1.00001e-06              0    0.080617806    0.019382194              
            723      97.013303    1.00001e-06              0    0.080746807    0.019253193              
            724      97.182805    1.00001e-06              0    0.080875809    0.019124191              
            725      97.351331    1.00001e-06              0     0.08099581     0.01900419              
            726      97.521998    1.00001e-06              0    0.081109811    0.018890189              
            727      97.693957    1.00001e-06              0    0.081210812    0.018789188              
            728        97.8642    1.00001e-06              0    0.081333813    0.018666187              
            729      98.036606    1.00001e-06              0    0.081456815    0.018543185              
            730      98.208057    1.00001e-06              0    0.081584816    0.018415184              
            731      98.380089    1.00001e-06              0    0.081698817    0.018301183              
            732      98.554816    1.00001e-06              0    0.081829818    0.018170182              
            733      98.731033    1.00001e-06              0    0.081917819    0.018082181              
            734      98.904231    1.00001e-06              0     0.08203482     0.01796518              
            735      99.080303    1.00001e-06              0    0.082155822    0.017844178              
            736      99.254058    1.00001e-06              0    0.082269823    0.017730177              
            737      99.429826    1.00001e-06              0    0.082385824    0.017614176              
            738      99.603904    1.00001e-06              0    0.082504825    0.017495175              
            739      99.778695    1.00001e-06              0    0.082604826    0.017395174              
            740      99.953426    1.00001e-06              0    0.082701827    0.017298173              
            741      100.12962    1.00001e-06              0    0.082823828    0.017176172              
            742      100.30589    1.00001e-06              0    0.082929829    0.017070171              
            743       100.4824    1.00001e-06              0    0.083057831    0.016942169              
            744      100.65916    1.00001e-06              0    0.083176832    0.016823168              
            745      100.83859    1.00001e-06              0    0.083309833    0.016690167              
            746      101.01749    1.00001e-06              0    0.083413834    0.016586166              
            747      101.19661    1.00001e-06              0    0.083527835    0.016472165              
            748      101.37817    1.00001e-06              0    0.083652837    0.016347163              
            749      101.55738    1.00001e-06              0    0.083751838    0.016248162              
            750      101.73889    1.00001e-06              0    0.083854839    0.016145161              
            751      101.91968    1.00001e-06              0     0.08397084     0.01602916              
            752      102.10018    1.00001e-06              0    0.084081841    0.015918159              
            753      102.28354    1.00001e-06              0    0.084196842    0.015803158              
            754      102.46851    1.00001e-06              0    0.084324843    0.015675157              
            755       102.6503    1.00001e-06              0    0.084423844    0.015576156              
            756      102.83337    1.00001e-06              0    0.084534845    0.015465155              
            757      103.01859    1.00001e-06              0    0.084639846    0.015360154              
            758      103.20453    1.00001e-06              0    0.084762848    0.015237152              
            759      103.39183    1.00001e-06              0    0.084857849    0.015142151              
            760      103.57704    1.00001e-06              0    0.084942849    0.015057151              
            761       103.7634    1.00001e-06              0     0.08504785     0.01495215              
            762      103.95126    1.00001e-06              0    0.085158852    0.014841148              
            763      104.14138    1.00001e-06              0    0.085277853    0.014722147              
            764      104.32993    1.00001e-06              0    0.085391854    0.014608146              
            765      104.51861    1.00001e-06              0    0.085494855    0.014505145              
            766      104.70677    1.00001e-06              0    0.085611856    0.014388144              
            767      104.89687    1.00001e-06              0    0.085733857    0.014266143              
            768      105.08538    1.00001e-06              0    0.085853859    0.014146141              
            769       105.2758    1.00001e-06              0     0.08597786     0.01402214              
            770      105.46789    1.00001e-06              0    0.086091861    0.013908139              
            771      105.66105    1.00001e-06              0    0.086213862    0.013786138              
            772      105.85377    1.00001e-06              0    0.086327863    0.013672137              
            773      106.04581    1.00001e-06              0    0.086446864    0.013553136              
            774      106.23924    1.00001e-06              0    0.086559866    0.013440134              
            775      106.43464    1.00001e-06              0    0.086676867    0.013323133              
            776      106.62953    1.00001e-06              0    0.086782868    0.013217132              
            777      106.82604    1.00001e-06              0    0.086894869    0.013105131              
            778      107.02623    1.00001e-06              0     0.08701787     0.01298213              
            779      107.22625    1.00001e-06              0    0.087145871    0.012854129              
            780       107.4284    1.00001e-06              0    0.087267873    0.012732127              
            781      107.62671    1.00001e-06              0    0.087399874    0.012600126              
            782      107.82764    1.00001e-06              0    0.087510875    0.012489125              
            783      108.03137    1.00001e-06              0    0.087623876    0.012376124              
            784      108.23237    1.00001e-06              0    0.087729877    0.012270123              
            785      108.43816    1.00001e-06              0    0.087845878    0.012154122              
            786      108.64481    1.00001e-06              0    0.087946879    0.012053121              
            787      108.84877    1.00001e-06              0    0.088064881    0.011935119              
            788      109.05491    1.00001e-06              0    0.088175882    0.011824118              
            789      109.26222    1.00001e-06              0    0.088284883    0.011715117              
            790      109.46863    1.00001e-06              0    0.088390884    0.011609116              
            791      109.67459    1.00001e-06              0    0.088492885    0.011507115              
            792      109.88489    1.00001e-06              0    0.088599886    0.011400114              
            793      110.09523    1.00001e-06              0    0.088729887    0.011270113              
            794      110.30426    1.00001e-06              0    0.088847888    0.011152112              
            795      110.51805    1.00001e-06              0    0.088940889    0.011059111              
            796      110.73304    1.00001e-06              0     0.08903889     0.01096111              
            797       110.9479    1.00001e-06              0    0.089141891    0.010858109              
            798      111.16256    1.00001e-06              0    0.089255893    0.010744107              
            799      111.37961    1.00001e-06              0    0.089377894    0.010622106              
            800       111.6001    1.00001e-06              0    0.089491895    0.010508105              
            801      111.81978    1.00001e-06              0    0.089590896    0.010409104              
            802      112.03868    1.00001e-06              0    0.089680897    0.010319103              
            803      112.26158    1.00001e-06              0    0.089785898    0.010214102              
            804      112.48397    1.00001e-06              0    0.089888899    0.010111101              
            805      112.70608    1.00001e-06              0      0.0899939      0.0100061              
            806      112.93137    1.00001e-06              0    0.090117901   0.0098820988              
            807      113.15724    1.00001e-06              0    0.090213902   0.0097860979              
            808      113.38657    1.00001e-06              0    0.090324903   0.0096750968              
            809      113.61478    1.00001e-06              0    0.090421904   0.0095780958              
            810      113.84367    1.00001e-06              0    0.090546905   0.0094530945              
            811      114.07452    1.00001e-06              0    0.090656907   0.0093430934              
            812      114.30935    1.00001e-06              0    0.090757908   0.0092420924              
            813      114.54385    1.00001e-06              0    0.090863909   0.0091360914              
            814      114.77866    1.00001e-06              0     0.09097791   0.0090220902              
            815      115.01534    1.00001e-06              0    0.091085911   0.0089140891              
            816      115.25725    1.00001e-06              0    0.091174912   0.0088250882              
            817      115.49718    1.00001e-06              0    0.091262913   0.0087370874              
            818      115.73716    1.00001e-06              0    0.091387914   0.0086120861              
            819      115.98081    1.00001e-06              0    0.091505915   0.0084940849              
            820      116.22649    1.00001e-06              0    0.091609916   0.0083900839              
            821       116.4739    1.00001e-06              0    0.091712917   0.0082870829              
            822      116.72268    1.00001e-06              0    0.091829918   0.0081700817              
            823       116.9719    1.00001e-06              0    0.091933919   0.0080660807              
            824      117.22456    1.00001e-06              0     0.09203392   0.0079660797              
            825      117.47866    1.00001e-06              0    0.092140921   0.0078590786              
            826      117.73441    1.00001e-06              0    0.092241922   0.0077580776              
            827      117.99188    1.00001e-06              0    0.092355924   0.0076440764              
            828      118.25321    1.00001e-06              0    0.092493925   0.0075060751              
            829      118.51428    1.00001e-06              0    0.092612926   0.0073870739              
            830      118.78024    1.00001e-06              0    0.092720927   0.0072790728              
            831      119.04664    1.00001e-06              0    0.092843928   0.0071560716              
            832      119.31786    1.00001e-06              0     0.09296893   0.0070310703              
            833      119.59014    1.00001e-06              0    0.093084931   0.0069150692              
            834      119.86677    1.00001e-06              0    0.093205932   0.0067940679              
            835      120.14298    1.00001e-06              0    0.093302933    0.006697067              
            836       120.4216    1.00001e-06              0    0.093427934   0.0065720657              
            837      120.70317    1.00001e-06              0    0.093548935   0.0064510645              
            838       120.9905    1.00001e-06              0    0.093651937   0.0063480635              
            839      121.28132    1.00001e-06              0    0.093773938   0.0062260623              
            840      121.57537    1.00001e-06              0    0.093882939   0.0061170612              
            841      121.87145    1.00001e-06              0     0.09398694   0.0060130601              
            842      122.17239    1.00001e-06              0    0.094109941   0.0058900589              
            843      122.47784    1.00001e-06              0    0.094207942   0.0057920579              
            844      122.78245    1.00001e-06              0    0.094317943   0.0056820568              
            845      123.09113    1.00001e-06              0    0.094424944   0.0055750558              
            846      123.40287    1.00001e-06              0    0.094543945   0.0054560546              
            847      123.71917    1.00001e-06              0    0.094654947   0.0053450534              
            848      124.04527    1.00001e-06              0    0.094777948   0.0052220522              
            849      124.37416    1.00001e-06              0    0.094874949   0.0051250513              
            850       124.7089    1.00001e-06              0     0.09498395   0.0050160502              
            851      125.04545    1.00001e-06              0    0.095099951    0.004900049              
            852      125.38613    1.00001e-06              0    0.095196952    0.004803048              
            853      125.73238    1.00001e-06              0    0.095296953    0.004703047              
            854      126.08538    1.00001e-06              0    0.095427954   0.0045720457              
            855      126.44761    1.00001e-06              0    0.095556956   0.0044430444              
            856      126.81437    1.00001e-06              0    0.095654957   0.0043450434              
            857      127.19006    1.00001e-06              0    0.095764958   0.0042350423              
            858      127.57038    1.00001e-06              0    0.095885959   0.0041140411              
            859        127.954    1.00001e-06              0     0.09599696     0.00400304              
            860       128.3523    1.00001e-06              0    0.096097961    0.003902039              
            861      128.75026    1.00001e-06              0    0.096210962   0.0037890379              
            862       129.1664    1.00001e-06              0    0.096331963   0.0036680367              
            863      129.58937    1.00001e-06              0    0.096460965   0.0035390354              
            864      130.02589    1.00001e-06              0    0.096566966   0.0034330343              
            865      130.46712    1.00001e-06              0    0.096690967   0.0033090331              
            866      130.92479    1.00001e-06              0    0.096804968    0.003195032              
            867      131.39418    1.00001e-06              0    0.096912969   0.0030870309              
